;CaptureName;LocalTime;UTCTime;ExposureTime;ISOSpeed;ShutterSpeed;Aperture;ExposureCorrection;DroneEasting;DroneNorthing;EPSG_Target;DroneRoll;DronePitch;DroneYaw;RadianceMean;RadianceMedian;RadianceSTD;RadianceMin;RadianceMax;IrradianceCorr_DDR6.0;IrradianceCorr_DDR1.0;IrradianceCorr_DDR0.1;SunSensorAngle;SolarElevation;SolarAzimuth
IMG_0338_2;IMG_0338;1575458196.0;2019-12-04 12:16:36.400444+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646420.2706816075;5676515.015786738;32631;-0.0028740602341268424;0.07303168324789573;2.691345105027299;0.011789608257862346;0.011780781582667633;0.0005172993669874184;0.010200048129648073;0.01386342079877498;0.18077977238009763;0.18077977238009763;0.16701717555025355;70.03162083657834;15.878240118395812;191.2927836716866
IMG_0338_3;IMG_0338;1575458196.0;2019-12-04 12:16:36.400444+00:00;0.001215;200;0.001215;2.8;32.26337448559671;646420.2706816075;5676515.015786738;32631;-0.0028740602341268424;0.07303168324789573;2.691345105027299;0.012231210711066268;0.012215861093134734;0.0006171239097506248;0.010004469070289469;0.014674807121816716;0.17828354351647155;0.17828354351647155;0.16471098228072523;70.03162083657834;15.878240118395812;191.2927836716866
IMG_0338_4;IMG_0338;1575458196.0;2019-12-04 12:16:36.400444+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646420.2706816075;5676515.015786738;32631;-0.0028740602341268424;0.07303168324789573;2.691345105027299;0.018773656668155524;0.018769907476396494;0.0007685191473036202;0.016057271346983645;0.02244861742737799;0.07783724662392605;0.07783724662392605;0.07191156904658129;70.03162083657834;15.878240118395812;191.2927836716866
IMG_0338_5;IMG_0338;1575458196.0;2019-12-04 12:16:36.400444+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646420.2706816075;5676515.015786738;32631;-0.0028740602341268424;0.07303168324789573;2.691345105027299;0.011181432217059596;0.01114187267835836;0.0006069702798232004;0.008908283782960946;0.014285785419343042;0.12725654220711083;0.12725654220711083;0.11756861937537864;70.03162083657834;15.878240118395812;191.2927836716866
IMG_0343_1;IMG_0343;1575458246.0;2019-12-04 12:17:26.400458+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646420.2278308192;5676513.823839982;32631;-0.005314492468521673;0.07304974334898705;2.697861210424447;0.014093328096815268;0.014092044569293295;0.0006345778227047498;0.012166220645266195;0.01608791257182845;0.19137342120840903;0.19137342120840903;0.17712156049690223;70.01324336386048;15.852501151364967;191.49134804371488
IMG_0343_2;IMG_0343;1575458246.0;2019-12-04 12:17:26.400458+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646420.2278308192;5676513.823839982;32631;-0.005314492468521673;0.07304974334898705;2.697861210424447;0.011864458799321364;0.011849180615252117;0.0005119221916127028;0.009917730493698932;0.014667612344302156;0.181740174786617;0.181740174786617;0.16820571613301397;70.01324336386048;15.852501151364967;191.49134804371488
IMG_0343_3;IMG_0343;1575458246.0;2019-12-04 12:17:26.400458+00:00;0.001215;200;0.001215;2.8;32.26337448559671;646420.2278308192;5676513.823839982;32631;-0.005314492468521673;0.07304974334898705;2.697861210424447;0.01229327267856955;0.012275950322346931;0.0006125012179648252;0.010165228757441217;0.014841654320116167;0.1790755145180247;0.1790755145180247;0.16573949704163252;70.01324336386048;15.852501151364967;191.49134804371488
IMG_0343_4;IMG_0343;1575458246.0;2019-12-04 12:17:26.400458+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646420.2278308192;5676513.823839982;32631;-0.005314492468521673;0.07304974334898705;2.697861210424447;0.01881204141737803;0.018811815086179268;0.0007655477580204268;0.016290190636064277;0.02192323593812416;0.0780528061724766;0.0780528061724766;0.07224009866749367;70.01324336386048;15.852501151364967;191.49134804371488
IMG_0343_5;IMG_0343;1575458246.0;2019-12-04 12:17:26.400458+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646420.2278308192;5676513.823839982;32631;-0.005314492468521673;0.07304974334898705;2.697861210424447;0.01122188362570218;0.011193112793716556;0.0006033228272154474;0.008907210723352514;0.014171204851145003;0.12770142558464775;0.12770142558464775;0.11819131222302656;70.01324336386048;15.852501151364967;191.49134804371488
IMG_0303_1;IMG_0303;1575457846.0;2019-12-04 12:10:46.400352+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646419.7565121307;5676514.6672639325;32631;-0.009423649411359427;0.07326346976422592;2.7040087192831774;0.014517878894329383;0.014522406462461248;0.000646799561246088;0.012557824505962116;0.01669063749673432;0.1932523681252029;0.1932523681252029;0.17966891973046756;69.76212774190483;16.046100001498516;189.9004646017755
IMG_0303_2;IMG_0303;1575457846.0;2019-12-04 12:10:46.400352+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646419.7565121307;5676514.6672639325;32631;-0.009423649411359427;0.07326346976422592;2.7040087192831774;0.012235198432774728;0.012229969832255614;0.0005290599053457962;0.010459298746134098;0.014701649478440194;0.18554177928020366;0.18554177928020366;0.17250029777925152;69.76212774190483;16.046100001498516;189.9004646017755
IMG_0303_3;IMG_0303;1575457846.0;2019-12-04 12:10:46.400352+00:00;0.001215;200;0.001215;2.8;32.26337448559671;646419.7565121307;5676514.6672639325;32631;-0.009423649411359427;0.07326346976422592;2.7040087192831774;0.012651196430131751;0.012637785505959538;0.0006210930088085651;0.010340014173411712;0.015204350545107454;0.18186566500159387;0.18186566500159387;0.16908257261680668;69.76212774190483;16.046100001498516;189.9004646017755
IMG_0303_4;IMG_0303;1575457846.0;2019-12-04 12:10:46.400352+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646419.7565121307;5676514.6672639325;32631;-0.009423649411359427;0.07326346976422592;2.7040087192831774;0.01929765483814842;0.01929986941133513;0.0007749776733298396;0.015872194496779783;0.022753111684042704;0.07858910363219747;0.07858910363219747;0.0730651814990164;69.76212774190483;16.046100001498516;189.9004646017755
IMG_0303_5;IMG_0303;1575457846.0;2019-12-04 12:10:46.400352+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646419.7565121307;5676514.6672639325;32631;-0.009423649411359427;0.07326346976422592;2.7040087192831774;0.011588209182489812;0.011559578913963198;0.0006121387544587671;0.009094878040748093;0.014221392130152012;0.12908035677516694;0.12908035677516694;0.12000747253556189;69.76212774190483;16.046100001498516;189.9004646017755
IMG_0298_1;IMG_0298;1575457796.0;2019-12-04 12:09:56.400339+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646419.0335004526;5676514.045702387;32631;-0.012108736901086211;0.07205895863876145;2.7093173653092117;0.014419639480582136;0.014419077007501137;0.0006339990860710628;0.012432874775831214;0.01634957655207198;0.19242613657692131;0.19242613657692131;0.17873280233162148;69.7650885076733;16.068309942310382;189.70123294388077
IMG_0298_2;IMG_0298;1575457796.0;2019-12-04 12:09:56.400339+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646419.0335004526;5676514.045702387;32631;-0.012108736901086211;0.07205895863876145;2.7093173653092117;0.012170629114524713;0.012161879636412045;0.0005220373408434563;0.010218338374535577;0.014229069888420123;0.18472330009457005;0.18472330009457005;0.1715781113167523;69.7650885076733;16.068309942310382;189.70123294388077
IMG_0298_3;IMG_0298;1575457796.0;2019-12-04 12:09:56.400339+00:00;0.001215;200;0.001215;2.8;32.26337448559671;646419.0335004526;5676514.045702387;32631;-0.012108736901086211;0.07205895863876145;2.7093173653092117;0.012568174907632228;0.012562704179135574;0.0006175355092322876;0.010215196869748653;0.015214868477259294;0.1817479368591747;0.1817479368591747;0.16881447941894037;69.7650885076733;16.068309942310382;189.70123294388077
IMG_0298_4;IMG_0298;1575457796.0;2019-12-04 12:09:56.400339+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646419.0335004526;5676514.045702387;32631;-0.012108736901086211;0.07205895863876145;2.7093173653092117;0.019227059779308376;0.019215016428324704;0.0007641540446192294;0.01632602473695377;0.02226713214105703;0.07871082006003621;0.07871082006003621;0.07310963933179933;69.7650885076733;16.068309942310382;189.70123294388077
IMG_0298_5;IMG_0298;1575457796.0;2019-12-04 12:09:56.400339+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646419.0335004526;5676514.045702387;32631;-0.012108736901086211;0.07205895863876145;2.7093173653092117;0.011529611451408156;0.011488683948605336;0.0006251244955060285;0.009455631344044566;0.015030021338059826;0.12892906834611362;0.12892906834611362;0.1197542812916913;69.7650885076733;16.068309942310382;189.70123294388077
IMG_0313_1;IMG_0313;1575457946.0;2019-12-04 12:12:26.400378+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646419.8796524355;5676512.556409254;32631;-0.008679968069258338;0.07362604217748957;2.6957675556473215;0.014316807165277763;0.014321689535727444;0.000643515867852395;0.012259009114186443;0.016308582900149585;0.19169215051059083;0.19169215051059083;0.1782060389504115;69.79992344443426;16.000377186546544;190.29867709017276
IMG_0313_2;IMG_0313;1575457946.0;2019-12-04 12:12:26.400378+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646419.8796524355;5676512.556409254;32631;-0.008679968069258338;0.07362604217748957;2.6957675556473215;0.012069761207661628;0.012061639712862636;0.0005232954388506673;0.010106074277815366;0.014126250140777634;0.18307974802382385;0.18307974802382385;0.1701995445325369;69.79992344443426;16.000377186546544;190.29867709017276
IMG_0313_3;IMG_0313;1575457946.0;2019-12-04 12:12:26.400378+00:00;0.001215;200;0.001215;2.8;32.26337448559671;646419.8796524355;5676512.556409254;32631;-0.008679968069258338;0.07362604217748957;2.6957675556473215;0.012454139046984818;0.012451398162304233;0.0006070817581214517;0.010197421675815227;0.014804036395143407;0.1797889747124723;0.1797889747124723;0.16714028688772642;69.79992344443426;16.000377186546544;190.29867709017276
IMG_0313_4;IMG_0313;1575457946.0;2019-12-04 12:12:26.400378+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646419.8796524355;5676512.556409254;32631;-0.008679968069258338;0.07362604217748957;2.6957675556473215;0.019084849064243948;0.019103634757346735;0.0007666976620145515;0.016144597886739435;0.02275739207096886;0.07799128767674665;0.07799128767674665;0.0725043691799325;69.79992344443426;16.000377186546544;190.29867709017276
IMG_0313_5;IMG_0313;1575457946.0;2019-12-04 12:12:26.400378+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646419.8796524355;5676512.556409254;32631;-0.008679968069258338;0.07362604217748957;2.6957675556473215;0.01142380292200108;0.011386287725854101;0.0006047380552143758;0.009394316333387403;0.014143655594667976;0.1278383239741746;0.1278383239741746;0.11884451857218026;69.79992344443426;16.000377186546544;190.29867709017276
IMG_0323_1;IMG_0323;1575458046.0;2019-12-04 12:14:06.400404+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646420.149120194;5676514.378006444;32631;-0.00863074976664496;0.0734342560762314;2.681075523366794;0.014163185098947288;0.014167512485324638;0.0006339622926020272;0.012050799121073787;0.01598131611815605;0.19079983475232887;0.19079983475232887;0.1771626965908852;69.86390940753985;15.952843369004267;190.6965712259087
IMG_0323_2;IMG_0323;1575458046.0;2019-12-04 12:14:06.400404+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646420.149120194;5676514.378006444;32631;-0.00863074976664496;0.0734342560762314;2.681075523366794;0.011937329180554127;0.011922166017276385;0.0005136826674571704;0.010214185944173117;0.014313134245283892;0.181389835447346;0.181389835447346;0.16842526317563547;69.86390940753985;15.952843369004267;190.6965712259087
IMG_0323_3;IMG_0323;1575458046.0;2019-12-04 12:14:06.400404+00:00;0.001215;200;0.001215;2.8;32.26337448559671;646420.149120194;5676514.378006444;32631;-0.00863074976664496;0.0734342560762314;2.681075523366794;0.012365007660195798;0.012365776212131996;0.0006239796626047253;0.0101283457676903;0.014790577893834377;0.1785404222379619;0.1785404222379619;0.1657795075934493;69.86390940753985;15.952843369004267;190.6965712259087
IMG_0323_4;IMG_0323;1575458046.0;2019-12-04 12:14:06.400404+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646420.149120194;5676514.378006444;32631;-0.00863074976664496;0.0734342560762314;2.681075523366794;0.01892689527240258;0.018923432098577952;0.000764232676542158;0.015985066130630853;0.021781034246712013;0.07762677959482744;0.07762677959482744;0.07207851945227153;69.86390940753985;15.952843369004267;190.6965712259087
IMG_0323_5;IMG_0323;1575458046.0;2019-12-04 12:14:06.400404+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646420.149120194;5676514.378006444;32631;-0.00863074976664496;0.0734342560762314;2.681075523366794;0.01130878212567322;0.011273237382346167;0.0006037138273654828;0.009064495540382158;0.013987757230491213;0.12700019249339928;0.12700019249339928;0.11792304012683368;69.86390940753985;15.952843369004267;190.6965712259087
IMG_0319_1;IMG_0319;1575458006.0;2019-12-04 12:13:26.400394+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646419.7314389085;5676514.811215684;32631;-0.010302878294986795;0.07324871582052529;2.693708726473657;0.01423860222583361;0.014237234090371849;0.0006325402733859173;0.012453479914376146;0.016239217279231402;0.1911650077036724;0.1911650077036724;0.17770922983016177;69.82321755888186;15.972059901351352;190.5374484852796
IMG_0319_2;IMG_0319;1575458006.0;2019-12-04 12:13:26.400394+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646419.7314389085;5676514.811215684;32631;-0.010302878294986795;0.07324871582052529;2.693708726473657;0.011978132550779261;0.011976852502963785;0.0005094372354186472;0.010357500981163757;0.014046993147779116;0.18204596343496834;0.18204596343496834;0.16923205948792755;69.82321755888186;15.972059901351352;190.5374484852796
IMG_0319_3;IMG_0319;1575458006.0;2019-12-04 12:13:26.400394+00:00;0.001215;200;0.001215;2.8;32.26337448559671;646419.7314389085;5676514.811215684;32631;-0.010302878294986795;0.07324871582052529;2.693708726473657;0.012410025571879634;0.0124010925382468;0.0006236666803523274;0.00994507437936757;0.015110257989521106;0.17908977898341866;0.17908977898341866;0.16648395580288944;69.82321755888186;15.972059901351352;190.5374484852796
IMG_0319_4;IMG_0319;1575458006.0;2019-12-04 12:13:26.400394+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646419.7314389085;5676514.811215684;32631;-0.010302878294986795;0.07324871582052529;2.693708726473657;0.01898233690456829;0.018999551347238196;0.0007820901981292507;0.016366021929269697;0.02194124572217987;0.07778618556754459;0.07778618556754459;0.07231094903133173;69.82321755888186;15.972059901351352;190.5374484852796
IMG_0319_5;IMG_0319;1575458006.0;2019-12-04 12:13:26.400394+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646419.7314389085;5676514.811215684;32631;-0.010302878294986795;0.07324871582052529;2.693708726473657;0.011354536187807776;0.011318950106516928;0.0006031064163834903;0.0092721770512359;0.01420461763769038;0.1275258987331988;0.1275258987331988;0.11854956887510225;69.82321755888186;15.972059901351352;190.5374484852796
IMG_0294_1;IMG_0294;1575457756.0;2019-12-04 12:09:16.400329+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646420.2576636948;5676513.268278488;32631;-0.012648647906700347;0.07323646004263455;2.7211597106618033;0.014338840613805229;0.01433595146638805;0.000637982416284162;0.012399867569318003;0.01643893774390154;0.19173060897585006;0.19173060897585006;0.17873827748184426;69.67099461754918;16.085757499777355;189.54181767904709
IMG_0294_2;IMG_0294;1575457756.0;2019-12-04 12:09:16.400329+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646420.2576636948;5676513.268278488;32631;-0.012648647906700347;0.07323646004263455;2.7211597106618033;0.012083936880987366;0.012068544510546033;0.0005202719434957241;0.010143080759066118;0.014601990763288211;0.18384040427285;0.18384040427285;0.17138274043365698;69.67099461754918;16.085757499777355;189.54181767904709
IMG_0294_3;IMG_0294;1575457756.0;2019-12-04 12:09:16.400329+00:00;0.0013725;200;0.0013725;2.8;28.561020036429866;646420.2576636948;5676513.268278488;32631;-0.012648647906700347;0.07323646004263455;2.7211597106618033;0.01252785652461269;0.012522318074141389;0.0005817923667625996;0.010443547885301578;0.015292208773846225;0.18038446286160922;0.18038446286160922;0.1681609856068043;69.67099461754918;16.085757499777355;189.54181767904709
